contest-tmp2m-14d__tmp2m,index
20.843395365186545,380559
27.690208927830646,380560
26.512495081524378,380561
29.716794250646444,380562
25.940601321718084,380563
26.2654354973646,380564
22.535666377553763,380565
25.90616998024825,380566
25.08533667474652,380567
29.099505803074052,380568
26.587038445517436,380569
27.49793443484124,380570
25.641643600351586,380571
21.29544786042869,380572
28.428649918996044,380573
22.63557622597224,380574
29.77476934857188,380575
22.614569574616443,380576
20.777347831691728,380577
20.68045673582943,380578
29.402923635935117,380579
29.84026871969153,380580
25.78485864619185,380581
21.722627062963863,380582
21.662701851314658,380583
23.734592627832647,380584
23.45038101498457,380585
25.9254417541616,380586
28.636085224702022,380587
29.768292698199424,380588
23.383944465533673,380589
20.298260562110077,380590
25.15501148119526,380591
25.560686036485627,380592
26.44986450875362,380593
29.531738563843284,380594
26.979727940042245,380595
25.498951217471898,380596
25.926572089155865,380597
22.28044949207576,380598
21.270720028547913,380599
28.063789081437534,380600
21.82332296530213,380601
23.60030107069922,380602
24.827370607213943,380603
23.760399447772823,380604
28.111985126894087,380605
20.930332677671345,380606
29.135151193732742,380607
24.740193722923827,380608
27.325835630311044,380609
26.30745377644528,380610
24.327224074289994,380611
28.369233330723713,380612
26.919225165229633,380613
28.913529208005514,380614
28.729727102568887,380615
24.80295012286637,380616
29.387749746494293,380617
27.021773851113956,380618
22.135518533792617,380619
29.749750152469403,380620
25.5317482463391,380621
24.673437253973365,380622
29.14850007794901,380623
28.66896556083343,380624
25.23830041499938,380625
22.733801214478987,380626
26.83549007413375,380627
24.53323952771278,380628
21.218683149510706,380629
24.595490848707076,380630
27.566797351055783,380631
26.392043339145317,380632
26.65786027858994,380633
23.3088456644267,380634
22.155740450251823,380635
26.877352204315983,380636
20.212221495555397,380637
23.23656965364264,380638
26.806611107957494,380639
28.199052010041953,380640
22.48121976604098,380641
28.11992467357105,380642
21.18257666341947,380643
26.35659683777461,380644
23.682324790601243,380645
27.904003672654643,380646
20.646549592992628,380647
28.946212840453065,380648
27.766715514286506,380649
27.998644370793265,380650
26.13011828307762,380651
27.79285040931602,380652
29.163141053911815,380653
26.166396854380327,380654
25.59149472227133,380655
29.721954486645487,380656
29.246329163076695,380657
28.548763316308815,380658
26.906857735609037,380659
26.080409079676627,380660
28.995300164003222,380661
29.874172996612792,380662
28.69830372610068,380663
27.428222888146045,380664
23.896755184089077,380665
22.704491077877073,380666
25.69267409411628,380667
27.869215440643362,380668
25.059342460055113,380669
28.316844172779994,380670
25.3455598037543,380671
21.767517649492795,380672
27.69553408207679,380673
22.02825974866895,380674
26.417636351842482,380675
20.477341563538268,380676
20.913160513856802,380677
29.20689522655911,380678
20.70694081510289,380679
23.509567330558998,380680
23.277468505535722,380681
24.059920281416947,380682
26.94247535546573,380683
21.68853003315099,380684
20.653482782455992,380685
20.81184639261857,380686
23.213644762121397,380687
27.56612254181183,380688
21.41908532719316,380689
21.402410052376858,380690
25.628301809148937,380691
29.750400228570125,380692
24.957039111912177,380693
27.622388916989326,380694
23.906271907298837,380695
23.65719408616888,380696
27.542346118103634,380697
24.56682157257614,380698
29.974047136267973,380699
22.142059587814124,380700
21.646223862973333,380701
29.395593300593,380702
20.547385739481836,380703
26.074966741400782,380704
20.792225601238428,380705
22.88959605698752,380706
27.73374628170196,380707
28.254794845118823,380708
22.359121416029733,380709
23.560556602095396,380710
22.79314927372977,380711
20.896137054189893,380712
24.240188164897216,380713
23.12449124920533,380714
27.795847942950918,380715
29.093297462591302,380716
24.28694110531383,380717
28.632799495280725,380718
21.494674985966142,380719
28.618303847572466,380720
27.196913868131148,380721
23.462616103711778,380722
27.955099316219332,380723
22.634771977525865,380724
26.780394831690952,380725
25.63815555322635,380726
24.236538279530706,380727
26.532008582578428,380728
28.8612480522976,380729
24.790037144917864,380730
28.29014403845654,380731
23.683947524911936,380732
22.48181938736579,380733
21.62909709256893,380734
24.76316087930131,380735
26.67998190532111,380736
26.099011435524602,380737
27.34376096011516,380738
23.296053550554454,380739
26.295221704421017,380740
25.146123321090478,380741
24.498098496656134,380742
26.930425962050027,380743
22.627423758405406,380744
20.131646066970767,380745
20.149802394487974,380746
22.135961445529446,380747
28.62601048915806,380748
27.4378899379088,380749
28.09181250948818,380750
23.370328653508444,380751
24.843794302653,380752
27.75807886339843,380753
22.711305001171247,380754
25.544760136754515,380755
27.022641790119,380756
22.66828352869114,380757
24.570043001455613,380758
26.611518494396623,380759
29.944042996468532,380760
24.145486087897087,380761
28.08047896712463,380762
23.26199341084539,380763
24.8675958263388,380764
24.32063489418615,380765
23.331013240931878,380766
28.03126166634228,380767
22.603621507208715,380768
20.05377582599336,380769
20.009173579998897,380770
20.001337373341425,380771
26.012520390713966,380772
25.853092306222077,380773
22.5056298757516,380774
26.06931092478148,380775
24.396956114036612,380776
27.27259165247849,380777
28.431530181956234,380778
26.74025065433001,380779
27.913310252382292,380780
24.025775870933916,380781
28.340892720827537,380782
26.68169572401328,380783
24.369663310526853,380784
24.64684218578933,380785
29.768317394346035,380786
21.21542713612014,380787
22.317384978749523,380788
28.11476575291678,380789
24.792258995499658,380790
29.965259823207134,380791
24.416770683814775,380792
24.120185925107215,380793
28.028089217090166,380794
20.561729175076135,380795
26.158453003290013,380796
26.906475933856363,380797
21.465532148103517,380798
29.23382888915256,380799
24.797267660681896,380800
29.244577753868775,380801
23.96904385210171,380802
28.251422027132534,380803
25.22632674961057,380804
28.650910513909942,380805
21.358994755659353,380806
29.157463478044857,380807
28.955118815227944,380808
25.179250797880954,380809
25.745944237824318,380810
25.965937759522003,380811
20.48755448402099,380812
24.738814443284884,380813
22.128125289522433,380814
20.143404011508267,380815
28.32523661000788,380816
26.838204797563282,380817
24.102913535512336,380818
26.82348056017832,380819
21.578832384158915,380820
29.39524055943407,380821
20.652328205270802,380822
28.62723119236311,380823
27.025299628956407,380824
21.163474680459874,380825
29.555819107382924,380826
22.766067204740366,380827
28.25369866338844,380828
25.183412782965092,380829
22.91482718813684,380830
28.009655071638846,380831
24.785477523491803,380832
22.62851720933552,380833
21.436973840860965,380834
25.844532824831912,380835
28.72121348749633,380836
20.193848101504493,380837
29.69112743240526,380838
27.20669905806124,380839
22.315266488582036,380840
26.267343228442382,380841
28.961078243654093,380842
26.101408938338004,380843
29.532267666659884,380844
23.01809958795508,380845
27.542259536041858,380846
21.875230885982447,380847
27.54867029439596,380848
29.990093603002506,380849
23.914993379466292,380850
22.723471656560516,380851
24.86431629198167,380852
24.250949959097564,380853
28.830122323789716,380854
21.576183335430077,380855
25.482073838085153,380856
20.606390670415323,380857
29.859427558593886,380858
27.24253021682662,380859
23.23478313287485,380860
23.189256424102297,380861
26.7902281820322,380862
28.462963693733727,380863
27.717001288386562,380864
24.14926346711917,380865
24.574333036150918,380866
22.5131991317106,380867
28.05144010409873,380868
23.033751170849474,380869
29.61005025389884,380870
22.77243123166895,380871
25.030042834855344,380872
27.6504444789498,380873
21.625957965896255,380874
24.266745728953655,380875
29.635349799739092,380876
22.35440359835315,380877
21.176772137833105,380878
25.615858132099394,380879
25.953593651878286,380880
23.430675811326413,380881
26.033645158763203,380882
20.760461041933127,380883
21.653433502455723,380884
23.199943223081046,380885
24.387932949901295,380886
24.25926467119691,380887
26.429319502372284,380888
28.80168621205226,380889
24.633287864454832,380890
24.79311177771725,380891
25.715405179701516,380892
26.441915161231346,380893
21.25587275656103,380894
22.21596333518488,380895
21.298426843233273,380896
27.18789717011802,380897
25.512208326410544,380898
25.131749942310893,380899
28.454773886335676,380900
26.704518400318626,380901
23.377559736851396,380902
25.25453834323358,380903
27.70425954679542,380904
21.938405156523896,380905
27.05161755456301,380906
25.11779798561406,380907
23.76191829070529,380908
24.922558188624436,380909
25.878333432986402,380910
23.59309715449642,380911
24.373024632549495,380912
22.58945202887678,380913
23.587550146940522,380914
21.952998070613326,380915
26.31536615097331,380916
27.55107333842723,380917
23.039938976391177,380918
25.32646674684144,380919
25.833605374875887,380920
29.12203133443017,380921
27.523836929440478,380922
21.910602329980904,380923
22.230182747932723,380924
26.907930044930744,380925
20.933696978244402,380926
26.123749935321907,380927
22.80519855821924,380928
22.301508456645355,380929
28.51709102108047,380930
25.144049283823264,380931
29.93425869146537,380932
27.883096660546528,380933
25.825212738948895,380934
28.225079071228404,380935
25.293145576703978,380936
28.440739694251384,380937
26.606100813177758,380938
20.208870550504404,380939
25.933282206033304,380940
28.924053791940075,380941
21.45917748147701,380942
27.07514824791187,380943
21.327702716883,380944
29.701784059309034,380945
28.217648937717012,380946
20.02126217821902,380947
20.043935267796712,380948
22.05146794008924,380949
27.53379742024002,380950
24.403535502376982,380951
26.540144459000313,380952
21.98585754912097,380953
28.854776773626906,380954
25.407257558266167,380955
25.850913650445015,380956
22.795963220789744,380957
24.72369095546123,380958
22.23673914599149,380959
23.229519674913487,380960
29.89659657989737,380961
26.307783245838433,380962
27.169470582127985,380963
27.039130859584507,380964
28.2235859973754,380965
24.03817648735292,380966
28.03154412376516,380967
28.780885095233703,380968
26.24698512372003,380969
27.69196931812807,380970
28.840871446978174,380971
29.01182971643455,380972
25.90495881834154,380973
24.924525957503533,380974
21.500702961531697,380975
28.33969950648684,380976
27.259569476100374,380977
22.330017810536958,380978
22.075472782508164,380979
26.109452497824847,380980
20.33747332865764,380981
24.3275401353912,380982
23.678326971080445,380983
26.182125217977877,380984
24.067144370421314,380985
25.309642363508107,380986
20.893362830192302,380987
24.021236098841836,380988
21.995489157756346,380989
23.017494558453002,380990
23.078985691234003,380991
20.25008133370634,380992
24.52232641869837,380993
26.684342298606985,380994
26.963970932963043,380995
20.38360458554686,380996
28.60185113475268,380997
29.6225543711626,380998
25.161496839896277,380999
23.336321074443862,381000
26.365038335603465,381001
21.513352701607538,381002
23.225459074556298,381003
23.048966934328448,381004
29.301886747856038,381005
21.01450651093133,381006
22.799604479859813,381007
29.230891203546584,381008
28.599722797835998,381009
26.287777129659617,381010
26.354369108220364,381011
27.903057494438123,381012
24.771555361289554,381013
29.291965491110666,381014
28.691718452551292,381015
26.742333088075686,381016
26.572759328752955,381017
27.131815580739488,381018
21.272777723719745,381019
24.490819926834504,381020
24.684896647454224,381021
21.98199592852733,381022
28.89464218804951,381023
22.13226241988387,381024
20.07040918645654,381025
24.395180273291125,381026
23.98594192648856,381027
21.922431942843275,381028
21.11273419625741,381029
26.05104326074496,381030
20.367079844442674,381031
29.844525635816197,381032
25.333807897439115,381033
21.148680568551235,381034
23.838265174317527,381035
25.084732754541847,381036
29.41804489467925,381037
28.77195113953384,381038
24.687684887452683,381039
27.190356921639406,381040
22.776004472658805,381041
25.270889336492026,381042
24.2441392016934,381043
28.091707504507458,381044
22.870283133466152,381045
22.240079307445328,381046
28.181321190078986,381047
28.673861142402693,381048
27.510657387053474,381049
26.564848850533977,381050
27.905682324001376,381051
27.37761260447078,381052
24.060983814036362,381053
20.276787619546162,381054
21.38718938431231,381055
21.555480065141598,381056
24.19044666428711,381057
20.58215167650685,381058
22.509313513257666,381059
27.33290350210574,381060
26.729896163866442,381061
24.4548116958305,381062
21.41419584150882,381063
29.72794632954078,381064
27.28038609407749,381065
29.325124301416892,381066
22.629698199360988,381067
22.61451683330827,381068
22.766069243452563,381069
28.376403908594483,381070
28.435878389248824,381071
20.719863866179363,381072
25.29206090305894,381073
23.915688097686918,381074
25.051082243322988,381075
26.790575015644073,381076
28.560866326922916,381077
23.588171658265196,381078
22.435569887546748,381079
26.776150998434186,381080
24.456906341120614,381081
22.73609094197133,381082
23.14056573505729,381083
28.972872152332876,381084
29.38363006748457,381085
21.944960489433228,381086
21.724781479924093,381087
21.379668551592253,381088
27.34625875602656,381089
23.127218941924276,381090
26.58678760710929,381091
27.059138711428602,381092
29.112032616945147,381093
27.406830664493313,381094
24.180255241998108,381095
29.379470159597812,381096
27.603514189134362,381097
22.231443743649407,381098
28.869022094817026,381099
29.179328576102726,381100
23.436700778309874,381101
27.43510079668168,381102
29.20379497000361,381103
25.026999285134515,381104
26.274508085465552,381105
26.008939810429865,381106
25.898246594790212,381107
27.65015657026454,381108
27.89819574638627,381109
25.290315151785432,381110
28.75688909247335,381111
27.44240717681556,381112
21.839787020573628,381113
25.000373257501735,381114
21.898175043044656,381115
25.492150996584357,381116
24.208216382661796,381117
22.99175746454371,381118
27.57714564068894,381119
20.698355678674393,381120
28.385774685946252,381121
29.45987005501724,381122
24.393759571433627,381123
22.224219756335046,381124
20.090221942255937,381125
26.34793157075118,381126
26.09253999634796,381127
26.853456845055447,381128
27.264227488135564,381129
27.39546103171473,381130
24.871551716126724,381131
22.137413740756568,381132
23.359608452429804,381133
25.451367141245115,381134
29.82103809339445,381135
27.905808269157713,381136
21.43487456301855,381137
20.243168555415266,381138
26.85812395586928,381139
20.119552406529586,381140
21.31126544133117,381141
29.85554581892046,381142
24.465426957760265,381143
28.80559832284048,381144
20.01460695200204,381145
21.779785040366377,381146
26.967334580026716,381147
21.781051768331796,381148
27.450672976598494,381149
21.004199604571923,381150
22.30797332121773,381151
20.016410006650606,381152
24.676091166147067,381153
24.46019164415477,381154
29.52834717676074,381155
25.399032344267432,381156
27.750035355926478,381157
29.870775455359272,381158
23.137108992222764,381159
27.707958956220097,381160
21.82616880342828,381161
22.78767884458873,381162
22.68545761466648,381163
24.28691611534347,381164
22.91408632198148,381165
28.28137285710323,381166
29.061703130680897,381167
28.490088976284937,381168
22.21088511919344,381169
21.464758496974387,381170
23.498499334633845,381171
22.486203529984465,381172
20.76881538779987,381173
24.760901383779697,381174
23.064503002507376,381175
25.37138956578511,381176
27.498342036219526,381177
26.982160639298442,381178
26.931840084321976,381179
26.357443662643796,381180
24.7378886675732,381181
23.75735361920414,381182
23.484158134467194,381183
28.50082083350214,381184
26.549744174607863,381185
25.510115639198574,381186
24.083461806310716,381187
27.439556718802713,381188
22.20317396094502,381189
22.04112636288963,381190
21.91573180283371,381191
20.819945860638363,381192
28.663578373174055,381193
25.56084473480892,381194
23.171570251427585,381195
21.67550849267055,381196
22.163517932863904,381197
20.070354074357528,381198
23.178519459136872,381199
21.623614177797702,381200
24.9939108431993,381201
27.867617124851378,381202
27.05131985959809,381203
26.475506446404026,381204
23.130773483227212,381205
23.886204734189285,381206
28.40598252841435,381207
28.639299382242548,381208
25.722337820868024,381209
25.87210655854659,381210
23.434919070963716,381211
26.496175938042498,381212
29.83763432559796,381213
20.788817287412506,381214
28.274926609022557,381215
24.507614506715996,381216
24.728736509462625,381217
22.547793670325376,381218
27.995784844986606,381219
22.42162479139646,381220
28.162430539646802,381221
28.74712304863622,381222
25.605123834759787,381223
22.492671274604383,381224
25.88172408042066,381225
26.588215755021874,381226
25.667776592122898,381227
22.67832330839527,381228
22.092964780551913,381229
28.38113790297601,381230
20.43856499697256,381231
26.048315010387007,381232
23.772130439765686,381233
29.752229595369833,381234
24.78741286829024,381235
24.734908103911692,381236
25.976217383821623,381237
23.737848362626412,381238
26.532532693403653,381239
21.674757430649045,381240
29.854163390711232,381241
22.264161520496398,381242
22.95022039907738,381243
20.197935957073838,381244
22.53968452953447,381245
21.233929667212447,381246
25.820276894553682,381247
26.029277627967485,381248
28.885273100609496,381249
25.186571244053738,381250
27.779773962339135,381251
22.808876639377562,381252
25.32274479400509,381253
20.18710641515067,381254
27.31689745953932,381255
27.39356469264813,381256
28.953806112811314,381257
20.923512273615138,381258
29.353994289813855,381259
27.876282051347378,381260
20.746638727948685,381261
21.40487943458437,381262
26.10218090864729,381263
21.02028029831917,381264
20.418523358522148,381265
29.37234561158062,381266
24.8791374796969,381267
24.046645076475773,381268
21.290787039425265,381269
20.944742897280896,381270
27.44421198914059,381271
21.919489133469543,381272
24.237271673267017,381273
25.310215960580766,381274
28.264661302927898,381275
21.989916317106616,381276
25.678022314584737,381277
23.93830278218061,381278
27.291422768628557,381279
21.678334661920815,381280
23.327852536446592,381281
26.29731005961459,381282
29.16689786011331,381283
20.273768321763974,381284
20.739092031067443,381285
26.017949685228814,381286
23.54643468845366,381287
20.822615007386286,381288
21.301014753958867,381289
20.292121011275515,381290
28.506184803044825,381291
22.698425499136746,381292
27.64830396498319,381293
29.81547455378455,381294
26.488681410481277,381295
26.30997821995003,381296
21.42500567364509,381297
27.37577769891994,381298
28.63084639963668,381299
21.381626852337455,381300
21.954426367769464,381301
22.12554190244177,381302
24.26739797563708,381303
20.140037895919342,381304
26.409888991804067,381305
20.538492278143494,381306
20.48503627997453,381307
25.59128444660984,381308
27.338390799245158,381309
24.94432710678974,381310
25.930266470866655,381311
29.019215321937658,381312
25.234029666388796,381313
25.93872456789331,381314
21.238687939994833,381315
28.55520897618989,381316
20.036439100317455,381317
21.61648139663052,381318
21.745352045569817,381319
21.14494346453571,381320
27.37543535588206,381321
21.728449311399284,381322
24.05334001924317,381323
26.257980128847116,381324
28.501729878791693,381325
24.374580183081097,381326
25.501907678260434,381327
24.953447871059552,381328
25.636138818698115,381329
27.948045165148574,381330
27.31503932085044,381331
25.412593990569224,381332
20.584234645098583,381333
22.741985113896305,381334
21.88317269118826,381335
28.673148038084754,381336
22.627120945662686,381337
28.066267120183095,381338
26.664006775149147,381339
28.70791950764217,381340
29.61945974986518,381341
22.066855885053382,381342
26.496526313370907,381343
29.360800656277426,381344
20.969645179012954,381345
22.611084041202567,381346
20.055487916685287,381347
27.786895898534922,381348
28.21490104024055,381349
23.597452356459794,381350
24.283927113016674,381351
27.188107876282054,381352
21.188356631592463,381353
22.463708802569705,381354
26.619844638754515,381355
28.232403250308483,381356
27.044407471354226,381357
22.016537016661513,381358
22.21560620119076,381359
23.120081258277704,381360
23.34006741926014,381361
21.612525452928008,381362
21.737046299461863,381363
28.32501138283298,381364
24.503759839517556,381365
25.03200491456693,381366
25.55002127177592,381367
24.878112197422166,381368
20.867616990509195,381369
23.92726952703529,381370
27.802862307594484,381371
22.3582918587814,381372
24.770817151124728,381373
20.517966689723508,381374
21.001970177910692,381375
23.54775358707299,381376
28.41550209841843,381377
24.188403214503147,381378
24.150492494992687,381379
20.310640115603427,381380
20.130814566957884,381381
21.268813168511496,381382
29.723557231787904,381383
20.16096947609958,381384
26.77578630891406,381385
21.03956898109767,381386
23.307998131849406,381387
24.19560972518116,381388
26.142941365104946,381389
20.785181187287822,381390
23.90729921494245,381391
26.6598096293314,381392
29.9702219057892,381393
20.677699536893506,381394
28.597418711807826,381395
25.349506345437963,381396
26.821461776536204,381397
26.608583925628384,381398
26.543858450619826,381399
26.28877025663028,381400
20.003307806495368,381401
21.837866265962486,381402
29.670732601229048,381403
27.0404051234799,381404
23.338893903489964,381405
27.627566619975234,381406
26.62321896538795,381407
24.60140880017942,381408
25.81172185214494,381409
28.549414183266606,381410
26.355131396136855,381411
27.997020880944294,381412
26.229854300523805,381413
26.66809394926424,381414
26.574605440186065,381415
24.798565507935358,381416
20.0352181444546,381417
24.266075173080246,381418
20.460522477140806,381419
20.84126015907238,381420
20.0775913957714,381421
26.125707368259917,381422
20.141720998970545,381423
24.18541651268665,381424
23.900293207547826,381425
24.248893254071138,381426
26.830812202832686,381427
20.74908430746432,381428
22.632222514347966,381429
28.181234239022174,381430
28.5911509413488,381431
21.906571159514744,381432
21.670772284828985,381433
29.573812810057575,381434
20.73649621758512,381435
20.900554648472955,381436
25.02541866328203,381437
28.529601848803537,381438
28.205159744377134,381439
29.800393171204014,381440
27.844560379076945,381441
21.01333291849747,381442
26.27909493965307,381443
23.78503598802038,381444
22.354768556813134,381445
27.052673208529455,381446
21.67584531114288,381447
20.277422834625522,381448
25.95026942067383,381449
23.4995974658536,381450
22.379302291289093,381451
29.243528602211462,381452
22.59071983820811,381453
25.106012235771786,381454
24.251398357800316,381455
21.020567644823956,381456
27.882537055102297,381457
22.948425037803194,381458
21.55370561668417,381459
22.497066710965665,381460
29.473079187758,381461
27.789818400753006,381462
26.216587007078072,381463
28.703244197699018,381464
27.00195197190905,381465
20.687292569843788,381466
20.978324731972588,381467
28.754264030349827,381468
25.985525130202344,381469
27.233888921697513,381470
26.999653064876597,381471
23.27950688846108,381472
27.747778915758808,381473
29.041008244781338,381474
28.63412698696531,381475
20.166843125050026,381476
27.22285458606065,381477
24.807052877841382,381478
23.61802054391257,381479
23.138771576113026,381480
27.54274719042069,381481
29.860795689284863,381482
24.795352289598913,381483
22.309842116541983,381484
21.996699144788536,381485
25.670455403269855,381486
26.47844140452627,381487
21.038709926423753,381488
27.385583500251606,381489
28.268006080494395,381490
29.444405168855,381491
29.36367219494589,381492
26.374057538034418,381493
28.421062220582865,381494
20.7653010840909,381495
24.150188216189708,381496
21.553733544280746,381497
28.02826859274598,381498
21.321267106675066,381499
25.872407702786326,381500
20.29716057443695,381501
22.0780800853404,381502
25.648023192460034,381503
26.709554892283517,381504
24.23467383409462,381505
26.68490543481426,381506
25.082540166075923,381507
28.920483709536917,381508
28.578361234367524,381509
24.216917384119764,381510
26.72363740165965,381511
28.56978103062116,381512
29.221507220023582,381513
20.56574435789302,381514
28.94739636703021,381515
29.351017568036674,381516
22.750739394950667,381517
21.72754735557331,381518
24.755006586986507,381519
26.370017942910316,381520
26.60679346365915,381521
25.087765851171554,381522
20.55617259076908,381523
23.39451921667027,381524
29.615995092943027,381525
25.680856263888764,381526
20.943076115863175,381527
24.889706541597164,381528
23.101344290148127,381529
23.695313139773884,381530
23.07507586885065,381531
25.239837108145675,381532
24.253022596976848,381533
21.69506952175231,381534
22.085069901002957,381535
25.374857250481988,381536
25.22535316882875,381537
20.429363762102327,381538
26.040382515957894,381539
23.556083571116705,381540
25.072058958213546,381541
20.28555880595944,381542
29.846184791042898,381543
29.796513355267212,381544
21.573798509208324,381545
22.90498046865696,381546
25.148906279167562,381547
28.05587916959397,381548
27.03753477366226,381549
28.557543009007702,381550
21.7690553277733,381551
28.849136215379925,381552
21.122061613858776,381553
26.43573843157197,381554
29.464234517566325,381555
23.41826195031809,381556
24.316048894892713,381557
24.575159972402425,381558
20.441705043872883,381559
26.949528434253466,381560
24.78904041437985,381561
23.24556447076003,381562
25.281962761960102,381563
29.466059605829415,381564
22.945760909868568,381565
22.083799877351154,381566
28.351738813160964,381567
28.978684987529142,381568
23.040856630032962,381569
23.36548894448747,381570
25.35202736108686,381571
25.232691336296202,381572
23.692627402522977,381573
25.962498106727935,381574
23.47000847298677,381575
27.40445063188529,381576
25.523157294819118,381577
20.949119633991845,381578
23.58087892572366,381579
24.501751773884422,381580
22.78677884387306,381581
28.904031495438034,381582
26.49381614198438,381583
25.477212543066607,381584
26.05412512672325,381585
27.07854253890824,381586
27.597517803973005,381587
28.970801424909766,381588
25.32131901283665,381589
26.519308680512637,381590
20.118736841503917,381591
20.54032670370904,381592
29.656790652238534,381593
25.37638740323826,381594
24.373781053243967,381595
29.457187472590814,381596
22.262615384703725,381597
28.478944653957896,381598
26.885556963463905,381599
21.559765792339906,381600
22.904259458209065,381601
22.99705066093409,381602
28.18914399855384,381603
25.856007463038225,381604
21.1450166130807,381605
25.780539018782534,381606
23.979124233207088,381607
26.004810783680966,381608
20.94902436183784,381609
20.596012536103913,381610
25.293535010680728,381611
26.92667689401454,381612
21.494239960473635,381613
20.37071490930641,381614
24.016171538328507,381615
20.744620386593546,381616
26.678325204838185,381617
28.42683135964673,381618
22.316954094465146,381619
29.179390100336732,381620
21.858908080519825,381621
24.98930363362871,381622
25.895638813584167,381623
24.77015124686733,381624
23.37013571185127,381625
21.569962482876484,381626
20.10506536446109,381627
25.535756614447273,381628
29.1115459275174,381629
28.88656653525292,381630
20.16749351689417,381631
21.021166682547513,381632
24.899332558877557,381633
23.01757392824101,381634
28.540037682105083,381635
28.43854733042111,381636
21.93811671408288,381637
23.566832657263777,381638
21.777548446266092,381639
24.850940531577656,381640
28.905342252382134,381641
24.769851385081623,381642
23.232113822141418,381643
20.711426504218817,381644
29.32313153057768,381645
25.92854164402273,381646
20.606866380246892,381647
22.11261853067107,381648
23.47668829773007,381649
20.654005630757084,381650
22.85495191173417,381651
24.839921864660553,381652
20.23805590232872,381653
27.013791083978177,381654
28.274554718614308,381655
27.8250980556613,381656
27.70889145411465,381657
27.64166565139622,381658
27.681022384865408,381659
21.01995181021203,381660
22.091198387281807,381661
20.865925439332635,381662
27.437297343137974,381663
22.880189080432956,381664
23.263736765773558,381665
23.27913681103086,381666
27.68553681167454,381667
28.718528584463076,381668
21.384409916135667,381669
21.690196267359713,381670
26.687375613578308,381671
21.690486836840208,381672
29.49999299192354,381673
25.809060000764102,381674
26.584554771683784,381675
25.976901575202795,381676
26.26575047538889,381677
28.144647859693976,381678
22.700840008090523,381679
20.010870217256482,381680
20.16108295017922,381681
29.421211048273108,381682
24.135227094174848,381683
27.464777192955143,381684
22.368585912432003,381685
24.216136188827004,381686
27.200692942533966,381687
25.30547304371006,381688
27.817585262699296,381689
29.23483065779911,381690
29.32313668789927,381691
24.10815233131857,381692
22.79656261460602,381693
26.409404318265025,381694
27.335336532550958,381695
26.500034646199133,381696
20.632599284505893,381697
22.847616786183647,381698
20.275532734929516,381699
23.459003906848515,381700
29.284353260619845,381701
22.095918353037582,381702
27.791639415594418,381703
22.56930762447944,381704
22.67853745526728,381705
29.63870306839383,381706
20.797642797369996,381707
23.500934861791915,381708
23.423774980387964,381709
23.80030577094558,381710
22.783267155709733,381711
23.887257748021547,381712
23.873774389246925,381713
28.569268219612354,381714
22.964658862318082,381715
23.850543637591798,381716
25.1494082884832,381717
21.2773615195632,381718
23.407157499349076,381719
26.6303659574696,381720
21.195035838851823,381721
22.274740462310668,381722
27.89148488980688,381723
23.156622008648952,381724
22.03263371113139,381725
22.182797972741042,381726
28.767867818392016,381727
24.11596002859821,381728
24.293659090557988,381729
27.673763889327,381730
27.72769348098436,381731
22.75683822124038,381732
26.665461552081844,381733
26.111584945917986,381734
27.578384529566097,381735
20.84718032262251,381736
24.551945719546993,381737
23.428612494624726,381738
23.940134023913892,381739
21.18787448894183,381740
21.815427179944813,381741
26.625485108702996,381742
25.14480194187309,381743
25.802655441156844,381744
28.881660081877513,381745
21.803949591036726,381746
28.824268778359894,381747
26.124810763769897,381748
26.465382767974333,381749
26.36887711495941,381750
26.745126817983042,381751
22.62664059938093,381752
20.25677516198056,381753
25.079069628060406,381754
25.195416196794994,381755
20.832689444451237,381756
25.210363735091914,381757
28.36208152843823,381758
20.855599612548104,381759
23.03961016992316,381760
27.103654966389502,381761
21.49390096252108,381762
23.864632628832275,381763
27.079542820314966,381764
24.480088291424167,381765
29.80757649782317,381766
29.91600243445001,381767
27.678536506980738,381768
21.075075452815582,381769
24.340801110188114,381770
27.623777913361785,381771
27.085314466616754,381772
25.625138906034035,381773
23.535701258220985,381774
20.143023025939783,381775
22.86186830378005,381776
22.84420555706011,381777
22.83006468921915,381778
22.434851604767378,381779
20.408475893840908,381780
28.361855760049288,381781
25.904560019755447,381782
27.22070937816598,381783
25.725160312885883,381784
28.623382106952832,381785
29.013320723683623,381786
23.924050502537735,381787
21.46649902534131,381788
20.949554540221833,381789
23.481304687370105,381790
22.77600691443479,381791
20.8018910747482,381792
28.32070590483444,381793
22.73177243294068,381794
24.750272843572034,381795
29.95950028366245,381796
20.007453177478872,381797
29.30309044120733,381798
22.785861335086626,381799
23.016101816458566,381800
22.84968124655432,381801
27.833184552370977,381802
26.787076471736604,381803
29.813349775449144,381804
26.757023696260656,381805
27.916750836228704,381806
27.09350224556279,381807
29.115959252876657,381808
21.808207600651606,381809
29.101421560126788,381810
23.20231017305983,381811
27.335811905585814,381812
25.47726438877401,381813
28.046491266268788,381814
23.375067845807155,381815
29.536704203606625,381816
21.7466684663407,381817
27.815379122574928,381818
24.41371463709533,381819
24.228307169287717,381820
25.296018098716647,381821
22.14388393578832,381822
29.668946061883425,381823
23.544890163016973,381824
21.589154658317405,381825
25.426905842252445,381826
26.15793113464598,381827
23.145008355298607,381828
26.419024796297336,381829
